Unidade de Despesa;Fonte de Recurso;Subfunção;Programa;Ação;Elemento;Dotação Inicial (R$);Dotação Atual (R$);Empenhado (R$);Liquidado (R$);Pago (R$);Pago Restos (R$)
30 - Centro de Biologia Marinha;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449092 - Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339030 - Material de Consumo;0,00;17162,00;17161,75;15011,18;15011,18;0,00
30 - Centro de Biologia Marinha;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339039 - Outros Serviços de Terceiros - PJ;15955,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;1800,00;1440,00;1440,00;1440,00;0,00
30 - Centro de Biologia Marinha;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339014 - Diárias - Civil;0,00;3000,00;3000,00;2004,60;2004,60;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;66650,61;64284,38;37940,42;25611,61;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;21889,62;21889,62;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;4618,91;4618,91;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;0,00;55496,81;43036,81;31580,83;29790,83;0,00
30 - Centro de Biologia Marinha;4 - Receita;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;363 - Ensino Profissional;1039 - Programa Estadual de Educação Profissional e Tecnológica;5292 - Desenvolvimento da Educação Profissional Técnica;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339018 - Auxílio Financeiro a Estudantes;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;8000,00;8000,00;8000,00;8000,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;4 - Receita;364 - Ensino Superior;1043 - Ensino Público Superior;5312 - Restaurantes Universitários;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339093 - Indenizações e Restituições;0,00;0,00;0,00;0,00;0,00;0,00
30 - Centro de Biologia Marinha;5 - Recursos vinculados Federais;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
111 - Centro de Difusão Internacional;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;396915,19;396915,19;272929,70;237843,82;0,00
111 - Centro de Difusão Internacional;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;795867,00;396905,54;81220,62;53594,88;48236,73;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339014 - Diárias - Civil;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339030 - Material de Consumo;0,00;23039,55;22889,65;17375,65;13873,45;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339032 - Mat, Bem ou Serviço para Distr Gratuita;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339033 - Passagens e despesas com Locomoção;0,00;10480,00;10480,00;6045,00;5404,50;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;136193,19;130056,89;89788,47;81023,10;3173,17
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339037 - Serviços Limpeza, Vigilância e Outros - PJ;0,00;340398,47;340398,47;226967,38;198810,25;54698,09
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339039 - Outros Serviços de Terceiros - PJ;553158,00;143358,96;75682,26;61337,11;60788,67;5888,92
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339047 - Obrigações Tributárias e Contributivas;0,00;4481,63;3263,40;2456,52;2456,52;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339050 - Serviços de Utilidade Pública;0,00;3421,88;2400,00;2093,91;2093,91;40,46
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;339092 - Despesas de Exercícios Anteriores;0,00;37,79;37,79;37,79;37,79;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;122 - Administração Geral;100 - Suporte Administrativo;5272 - Apoio Técnico Administrativo;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;1151 - Adequação da Estrutura Física das Universidades e Faculdade Públicas;339039 - Outros Serviços de Terceiros - PJ;0,00;20345,76;20345,76;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339014 - Diárias - Civil;0,00;3300,00;3300,00;3253,62;3253,62;100,28
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;16804,16;16804,16;15909,66;15909,66;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339035 - Serviços de Consultoria;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339036 - Outros Serviços de Terceiros - Pessoa Física;0,00;18889,22;6395,53;6135,60;6135,60;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;44485,00;34058,78;33277,28;30960,34;30960,34;690,44
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339047 - Obrigações Tributárias e Contributivas;0,00;1795,48;537,56;537,56;537,56;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;339088 - Despesas com Tecnologia da Informação;0,00;826,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;1836,45;1582,45;1582,45;1582,45;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5304 - Ensino de Graduação nas Universidades e Faculdades Estaduais;449088 - Despesas com Tecnologia da Informação;0,00;1930,00;1930,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339039 - Outros Serviços de Terceiros - PJ;0,00;342983,38;12273,90;12273,90;12273,90;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;339092 - Despesas de Exercícios Anteriores;0,00;600,00;514,87;514,87;514,87;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449036 - Outros Serviços Terceiros - Pessoa Física;0,00;2753,95;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449051 - Obras e instalações;0,00;123750,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449052 - Equipamentos e Material Permanente;0,00;370,95;370,95;370,95;370,95;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;364 - Ensino Superior;1043 - Ensino Público Superior;5305 - Ensino de Pós-Graduação e Pesquisa nas Universidades e Faculdades Estaduais;449088 - Despesas com Tecnologia da Informação;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;339039 - Outros Serviços de Terceiros - PJ;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5297 - Atividades em Museus;449052 - Equipamentos e Material Permanente;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339030 - Material de Consumo;0,00;0,00;0,00;0,00;0,00;0,00
78 - Centro de Divulgação Científica e Cultural;1 - Tesouro;392 - Difusão Cultural;1043 - Ensino Público Superior;5306 - Extensão Universitária, Difusão Cultural e Prestação de Serviços à Comunidade;339033 - Passagens e despesas com Locomoção;0,00;0,00;0,00;0,00;0,00;0,00
